1667	122951	26518
1668	123067	26498
1669	123228	26484
1670	123393	26471
1671	123453	26470
1672	123521	26464
1673	123612	26460
1674	123618	26457
1675	123734	26437
1676	123866	26413
1677	123925	26349
1678	124150	26335
1679	124377	26334
1680	124467	26333
1681	124476	26328
1682	124538	26320
1683	124592	26288
1684	124817	26274
1685	124938	26266
1686	125026	26263
1687	125065	26230
1688	125186	26217
1689	125235	26185
1690	125567	26175
1691	125666	26150
1692	125862	26143
1693	125891	26136
1694	125902	26124
1695	125992	26105
1696	126137	26083
1697	126362	26069
1698	126375	26066
1699	126496	26053
1700	126578	26031
1701	126766	25992
1702	126976	25986
1703	126991	25978
1704	127083	25952
1705	127302	25941
1706	127308	25938
1707	127424	25918
1708	127649	25904
1709	127750	25891
1710	127878	25884
1711	127888	25867
1712	128076	25828
1713	128282	25769
1714	128507	25755
1715	128734	25754
1716	128824	25753
1717	128949	25708
1718	129174	25694
1719	129401	25693
1720	129422	25650
1721	129592	25605
1722	130023	25570
1723	130248	25556
1724	130259	25544
1725	130732	25486
1726	131333	25406
1727	131989	25403
1728	132159	25358
1729	132348	25353
1730	132590	25323
1731	132779	25318
1732	132826	25297
1733	132908	25296
1734	133015	25292
1735	133299	25239
1736	133488	25234
1737	133900	25159
1738	134089	25154
1739	134661	25147
1740	134719	25104
1741	135134	25089
1742	135333	25084
1743	135346	25071
1744	135545	25056
1745	135582	25045
1746	135664	25044
1747	135735	25009
1748	136055	24987
1749	136561	24961
1750	136656	24907
1751	137228	24900
1752	137286	24857
1753	137701	24842
1754	137890	24837
1755	138089	24832
1756	138222	24827
1757	138302	24762
1758	138491	24757
1759	138823	24747
1760	139121	24707
1761	139453	24697
1762	139735	24687
1763	139748	24674
1764	139947	24659
1765	139984	24648
1766	140066	24647
1767	140378	24624
1768	140457	24590
1769	141058	24510
1770	141688	24460
1771	142420	24455
1772	142491	24435
1773	142523	24430
1774	142761	24412
1775	143121	24385
1776	143596	24382
1777	143853	24380
1778	143956	24355
1779	144655	24353
1780	144688	24350
1781	144967	24340
1782	145015	24326
1783	145205	24322
1784	145565	24295
1785	146040	24292
1786	146400	24265
1787	147099	24263
1788	147459	24236
1789	147934	24233
1790	148294	24206
1791	148835	24202
1792	149195	24175
1793	150113	24172
1794	150520	24169
1795	150729	24143
1796	151089	24116
1797	152007	24113
1798	152414	24110
1799	153223	24100
1800	153478	24097
1801	153583	24073
1802	154501	24070
1803	154908	24067
1804	155826	24064
1805	155972	24054
1806	156890	24051
1807	157297	24048
1808	158215	24045
1809	159691	24041
1810	160609	24038
1811	161016	24035
1812	161934	24032
